CONSTRUCTIVE APPROXIMATION,CONSTRUCTIVE APPROXIMATION,1.487
Logopedics Phoniatrics Vocology,Logopedics Phoniatrics Vocology,1.487
COMPUTER SYSTEMS SCIENCE AND ENGINEERING,COMPUTER SYSTEMS SCIENCE AND ENGINEERING,1.486
JOURNAL OF FUSION ENERGY,JOURNAL OF FUSION ENERGY,1.486
JOURNAL OF EMERGENCY MEDICINE,JOURNAL OF EMERGENCY MEDICINE,1.484
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART D-JOURNAL OF AUTOMOBILE ENGINEERING,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART D-JOURNAL OF AUTOMOBILE ENGINEERING,1.484
SAUDI MEDICAL JOURNAL,SAUDI MEDICAL JOURNAL,1.484
CHINESE PHYSICS LETTERS,CHINESE PHYSICS LETTERS,1.483
Journal of Earthquake and Tsunami,Journal of Earthquake and Tsunami,1.483
EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE,EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE,1.482
Medical Dosimetry,Medical Dosimetry,1.482
RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,1.481
ACM Transactions on Storage,ACM Transactions on Storage,1.48
GEODIVERSITAS,GEODIVERSITAS,1.48
JAPANESE JOURNAL OF APPLIED PHYSICS,JAPANESE JOURNAL OF APPLIED PHYSICS,1.48
JOURNAL OF MATHEMATICAL SOCIOLOGY,JOURNAL OF MATHEMATICAL SOCIOLOGY,1.48
Neuroethics,Neuroethics,1.48
Astin Bulletin,Astin Bulletin,1.479
INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,1.479
JOURNAL OF COMPUTATIONAL BIOLOGY,JOURNAL OF COMPUTATIONAL BIOLOGY,1.479
CLAY MINERALS,CLAY MINERALS,1.478
EXPOSITIONES MATHEMATICAE,EXPOSITIONES MATHEMATICAE,1.478
BULLETIN OF THE GEOLOGICAL SOCIETY OF DENMARK,BULLETIN OF THE GEOLOGICAL SOCIETY OF DENMARK,1.476
Journal of Addictions Nursing,Journal of Addictions Nursing,1.476
JOURNAL OF AGRICULTURAL SCIENCE,JOURNAL OF AGRICULTURAL SCIENCE,1.476
JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,1.476
Journal of Postgraduate Medicine,Journal of Postgraduate Medicine,1.476
ANIMAL BIOLOGY,ANIMAL BIOLOGY,1.475
CHILDS NERVOUS SYSTEM,CHILDS NERVOUS SYSTEM,1.475
PEDIATRIC AND DEVELOPMENTAL PATHOLOGY,PEDIATRIC AND DEVELOPMENTAL PATHOLOGY,1.475
BELGIAN JOURNAL OF ZOOLOGY,BELGIAN JOURNAL OF ZOOLOGY,1.474
Journal of the South African Veterinary Association,Journal of the South African Veterinary Association,1.474
Mathematical Modelling and Analysis,Mathematical Modelling and Analysis,1.474
Quaestiones Mathematicae,Quaestiones Mathematicae,1.474
Science of Advanced Materials,Science of Advanced Materials,1.474
WILDLIFE BIOLOGY,WILDLIFE BIOLOGY,1.474
Geoscientific Instrumentation Methods and Data Systems,Geoscientific Instrumentation Methods and Data Systems,1.473
JOURNAL OF MULTIVARIATE ANALYSIS,JOURNAL OF MULTIVARIATE ANALYSIS,1.473
Archives of Rheumatology,Archives of Rheumatology,1.472
Ardeola-International Journal of Ornithology,Ardeola-International Journal of Ornithology,1.471
JOURNAL OF PALEONTOLOGY,JOURNAL OF PALEONTOLOGY,1.471
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,1.47
Journal of Thermal Science and Engineering Applications,Journal of Thermal Science and Engineering Applications,1.47
GEOTECHNICAL TESTING JOURNAL,GEOTECHNICAL TESTING JOURNAL,1.469
JOURNAL OF LARYNGOLOGY AND OTOLOGY,JOURNAL OF LARYNGOLOGY AND OTOLOGY,1.469
Research in Astronomy and Astrophysics,Research in Astronomy and Astrophysics,1.469
Transport,Transport,1.469
Tree-Ring Research,Tree-Ring Research,1.469
ANNALS OF NONINVASIVE ELECTROCARDIOLOGY,ANNALS OF NONINVASIVE ELECTROCARDIOLOGY,1.468
JOURNAL OF PHASE EQUILIBRIA AND DIFFUSION,JOURNAL OF PHASE EQUILIBRIA AND DIFFUSION,1.468
CELLULOSE CHEMISTRY AND TECHNOLOGY,CELLULOSE CHEMISTRY AND TECHNOLOGY,1.467
STOCHASTIC PROCESSES AND THEIR APPLICATIONS,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,1.467
ANNALS OF VASCULAR SURGERY,ANNALS OF VASCULAR SURGERY,1.466
International Journal of Immunogenetics,International Journal of Immunogenetics,1.466
Iranian Journal of Science and Technology-Transactions of Civil Engineering,Iranian Journal of Science and Technology-Transactions of Civil Engineering,1.465
Iranian Journal of Allergy Asthma and Immunology,Iranian Journal of Allergy Asthma and Immunology,1.464
JOURNAL OF MODERN OPTICS,JOURNAL OF MODERN OPTICS,1.464
PLANT PROTECTION SCIENCE,PLANT PROTECTION SCIENCE,1.464
SOUTH AFRICAN JOURNAL OF GEOLOGY,SOUTH AFRICAN JOURNAL OF GEOLOGY,1.463
INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,1.462
Japanese Journal of Mathematics,Japanese Journal of Mathematics,1.462
Journal of Plastic Surgery and Hand Surgery,Journal of Plastic Surgery and Hand Surgery,1.462
PUBLIC HEALTH NURSING,PUBLIC HEALTH NURSING,1.462
BIOLOGY & PHILOSOPHY,BIOLOGY & PHILOSOPHY,1.461
JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA,JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA,1.459
Primary Health Care Research and Development,Primary Health Care Research and Development,1.458
REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,1.458
International Journal of Physical Modelling in Geotechnics,International Journal of Physical Modelling in Geotechnics,1.457
COMPOSITIO MATHEMATICA,COMPOSITIO MATHEMATICA,1.456
ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,1.455
Entertainment Computing,Entertainment Computing,1.455
HORTSCIENCE,HORTSCIENCE,1.455
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,1.455
TEXAS HEART INSTITUTE JOURNAL,TEXAS HEART INSTITUTE JOURNAL,1.455
PEDIATRIC EMERGENCY CARE,PEDIATRIC EMERGENCY CARE,1.454
FUSION ENGINEERING AND DESIGN,FUSION ENGINEERING AND DESIGN,1.453
SPORT PSYCHOLOGIST,SPORT PSYCHOLOGIST,1.453
JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY,JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY,1.452
Kinesiology,Kinesiology,1.452
PHASE TRANSITIONS,PHASE TRANSITIONS,1.452
Statistics in Biopharmaceutical Research,Statistics in Biopharmaceutical Research,1.452
TURKISH JOURNAL OF BIOLOGY,TURKISH JOURNAL OF BIOLOGY,1.452
GEOPHYSICAL AND ASTROPHYSICAL FLUID DYNAMICS,GEOPHYSICAL AND ASTROPHYSICAL FLUID DYNAMICS,1.451
JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,1.451
MONATSHEFTE FUR CHEMIE,MONATSHEFTE FUR CHEMIE,1.451
Revista de Investigacion Clinica-Clinical and Translational Investigation,Revista de Investigacion Clinica-Clinical and Translational Investigation,1.451
TRANSACTIONS OF THE CANADIAN SOCIETY FOR MECHANICAL ENGINEERING,TRANSACTIONS OF THE CANADIAN SOCIETY FOR MECHANICAL ENGINEERING,1.45
JOURNAL OF GENERAL PLANT PATHOLOGY,JOURNAL OF GENERAL PLANT PATHOLOGY,1.449
Systems Engineering,Systems Engineering,1.449
Occupational Therapy International,Occupational Therapy International,1.448
ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,1.447
Asia-Pacific Journal of Chemical Engineering,Asia-Pacific Journal of Chemical Engineering,1.447
WATER QUALITY RESEARCH JOURNAL OF CANADA,WATER QUALITY RESEARCH JOURNAL OF CANADA,1.447
ADVANCED NONLINEAR STUDIES,ADVANCED NONLINEAR STUDIES,1.446
FACIAL PLASTIC SURGERY,FACIAL PLASTIC SURGERY,1.446
KOREA-AUSTRALIA RHEOLOGY JOURNAL,KOREA-AUSTRALIA RHEOLOGY JOURNAL,1.446
Annals of Dermatology,Annals of Dermatology,1.444
Annals of Telecommunications,Annals of Telecommunications,1.444
BLOOD PRESSURE MONITORING,BLOOD PRESSURE MONITORING,1.444
Homeopathy,Homeopathy,1.444
LAKE AND RESERVOIR MANAGEMENT,LAKE AND RESERVOIR MANAGEMENT,1.444
Notulae Botanicae Horti Agrobotanici Cluj-Napoca,Notulae Botanicae Horti Agrobotanici Cluj-Napoca,1.444
HERZ,HERZ,1.443
International Food and Agribusiness Management Review,International Food and Agribusiness Management Review,1.442
NEMATOLOGY,NEMATOLOGY,1.442
Revista Latino-Americana de Enfermagem,Revista Latino-Americana de Enfermagem,1.442
ZYGOTE,ZYGOTE,1.442
Methods in Cell Biology,Methods in Cell Biology,1.441
ACTA PARASITOLOGICA,ACTA PARASITOLOGICA,1.44
JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,1.44
RADIOCHIMICA ACTA,RADIOCHIMICA ACTA,1.44
CORONARY ARTERY DISEASE,CORONARY ARTERY DISEASE,1.439
PHYTOPARASITICA,PHYTOPARASITICA,1.439
SPIN,SPIN,1.439
ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES,ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES,1.438
JOURNAL OF ELECTROCARDIOLOGY,JOURNAL OF ELECTROCARDIOLOGY,1.438
NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,NEW ZEALAND JOURNAL OF FORESTRY SCIENCE,1.438
GEOCHEMISTRY-EXPLORATION ENVIRONMENT ANALYSIS,GEOCHEMISTRY-EXPLORATION ENVIRONMENT ANALYSIS,1.437
JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS,JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS,1.437
MILITARY MEDICINE,MILITARY MEDICINE,1.437
TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,1.437
AFRICAN ZOOLOGY,AFRICAN ZOOLOGY,1.436
Journal of Astronomical Telescopes Instruments and Systems,Journal of Astronomical Telescopes Instruments and Systems,1.436
NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,1.436
Scientia Iranica,Scientia Iranica,1.435
CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,1.434
INTERFACES,INTERFACES,1.434
NEOTROPICAL ENTOMOLOGY,NEOTROPICAL ENTOMOLOGY,1.434
Water Policy,Water Policy,1.434
CLEFT PALATE-CRANIOFACIAL JOURNAL,CLEFT PALATE-CRANIOFACIAL JOURNAL,1.433
FARMACIA,FARMACIA,1.433
Ecological Restoration,Ecological Restoration,1.432
GEOLOGICA ACTA,GEOLOGICA ACTA,1.432
Kinetic and Related Models,Kinetic and Related Models,1.432
RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,1.432
Theoretical Ecology,Theoretical Ecology,1.432
ACTA OCEANOLOGICA SINICA,ACTA OCEANOLOGICA SINICA,1.431
AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,1.431
HIGH PRESSURE RESEARCH,HIGH PRESSURE RESEARCH,1.431
LIMNETICA,LIMNETICA,1.431
RADIO SCIENCE,RADIO SCIENCE,1.431
SYSTEMATIC PARASITOLOGY,SYSTEMATIC PARASITOLOGY,1.431
AUSTRALASIAN PHYSICAL & ENGINEERING SCIENCES IN MEDICINE,AUSTRALASIAN PHYSICAL & ENGINEERING SCIENCES IN MEDICINE,1.43
JOURNAL OF CRUSTACEAN BIOLOGY,JOURNAL OF CRUSTACEAN BIOLOGY,1.43
APPLICABLE ANALYSIS,APPLICABLE ANALYSIS,1.429
Iranian Journal of Public Health,Iranian Journal of Public Health,1.429
STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,1.429
AIMS Mathematics,AIMS Mathematics,1.427
AFRICAN JOURNAL OF ECOLOGY,AFRICAN JOURNAL OF ECOLOGY,1.426
Postepy w Kardiologii Interwencyjnej,Postepy w Kardiologii Interwencyjnej,1.426
Swiss Journal of Palaeontology,Swiss Journal of Palaeontology,1.426
ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES,1.426
EUROPEAN PHYSICAL JOURNAL D,EUROPEAN PHYSICAL JOURNAL D,1.425
FLORIDA ENTOMOLOGIST,FLORIDA ENTOMOLOGIST,1.425
JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,1.425
JOURNAL OF POULTRY SCIENCE,JOURNAL OF POULTRY SCIENCE,1.425
Mires and Peat,Mires and Peat,1.425
JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,1.424
MOTOR CONTROL,MOTOR CONTROL,1.422
NETHERLANDS JOURNAL OF MEDICINE,NETHERLANDS JOURNAL OF MEDICINE,1.422
REGULAR & CHAOTIC DYNAMICS,REGULAR & CHAOTIC DYNAMICS,1.421
SYSTEMATIC AND APPLIED ACAROLOGY,SYSTEMATIC AND APPLIED ACAROLOGY,1.421
ZOO BIOLOGY,ZOO BIOLOGY,1.421
ACM Journal on Emerging Technologies in Computing Systems,ACM Journal on Emerging Technologies in Computing Systems,1.42
ARQUIVOS DE NEURO-PSIQUIATRIA,ARQUIVOS DE NEURO-PSIQUIATRIA,1.42
JOURNAL OF ENGINEERING MATERIALS AND TECHNOLOGY-TRANSACTIONS OF THE ASME,JOURNAL OF ENGINEERING MATERIALS AND TECHNOLOGY-TRANSACTIONS OF THE ASME,1.419
MEDICAL HISTORY,MEDICAL HISTORY,1.419
Qualitative Theory of Dynamical Systems,Qualitative Theory of Dynamical Systems,1.419
Japan Journal of Nursing Science,Japan Journal of Nursing Science,1.418
REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,1.418
Endocrinologia Diabetes y Nutricion,Endocrinologia Diabetes y Nutricion,1.417
International Journal of Applied Mathematics and Computer Science,International Journal of Applied Mathematics and Computer Science,1.417
WILDFOWL,WILDFOWL,1.417
JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B,1.416
PERSPECTIVES IN BIOLOGY AND MEDICINE,PERSPECTIVES IN BIOLOGY AND MEDICINE,1.416
POTENTIAL ANALYSIS,POTENTIAL ANALYSIS,1.416
Journal of Instrumentation,Journal of Instrumentation,1.415
SIAM JOURNAL ON COMPUTING,SIAM JOURNAL ON COMPUTING,1.414
ACM Transactions on Asian and Low-Resource Language Information Processing,ACM Transactions on Asian and Low-Resource Language Information Processing,1.413
Acta Montanistica Slovaca,Acta Montanistica Slovaca,1.413
EUROPEAN JOURNAL OF APPLIED MATHEMATICS,EUROPEAN JOURNAL OF APPLIED MATHEMATICS,1.413
Mining Metallurgy & Exploration,Mining Metallurgy & Exploration,1.413
Workplace Health & Safety,Workplace Health & Safety,1.413
MCN-The American Journal of Maternal-Child Nursing,MCN-The American Journal of Maternal-Child Nursing,1.412
SCIENCE OF SINTERING,SCIENCE OF SINTERING,1.412
TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,1.412
Biomedical Engineering-Biomedizinische Technik,Biomedical Engineering-Biomedizinische Technik,1.411
INDIAN PEDIATRICS,INDIAN PEDIATRICS,1.411
PalZ,PalZ,1.411
ACTA PETROLOGICA SINICA,ACTA PETROLOGICA SINICA,1.41
CONGENITAL ANOMALIES,CONGENITAL ANOMALIES,1.409
International Journal of Wavelets Multiresolution and Information Processing,International Journal of Wavelets Multiresolution and Information Processing,1.408
Extremes,Extremes,1.407
Journal of Minimal Access Surgery,Journal of Minimal Access Surgery,1.407
MINERALS & METALLURGICAL PROCESSING,MINERALS & METALLURGICAL PROCESSING,1.407
Palaeobiodiversity and Palaeoenvironments,Palaeobiodiversity and Palaeoenvironments,1.406
Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte,Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte,1.406
TRANSFUSION CLINIQUE ET BIOLOGIQUE,TRANSFUSION CLINIQUE ET BIOLOGIQUE,1.406
Algorithms for Molecular Biology,Algorithms for Molecular Biology,1.405
Journal of Applied Fluid Mechanics,Journal of Applied Fluid Mechanics,1.405
BIOTA NEOTROPICA,BIOTA NEOTROPICA,1.404
JOURNAL OF APPLIED STATISTICS,JOURNAL OF APPLIED STATISTICS,1.404
APPLIED ENTOMOLOGY AND ZOOLOGY,APPLIED ENTOMOLOGY AND ZOOLOGY,1.403
JOURNAL OF TURBULENCE,JOURNAL OF TURBULENCE,1.403
COPEIA,COPEIA,1.402
Journal of Engineering Thermophysics,Journal of Engineering Thermophysics,1.402
JOURNAL OF NEMATOLOGY,JOURNAL OF NEMATOLOGY,1.402
JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS,JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS,1.402
LINEAR ALGEBRA AND ITS APPLICATIONS,LINEAR ALGEBRA AND ITS APPLICATIONS,1.401
Mediterranean Journal of Mathematics,Mediterranean Journal of Mathematics,1.4
Palaeontographica Abteilung B-Palaeophytologie Palaeobotany-Palaeophytology,Palaeontographica Abteilung B-Palaeophytologie Palaeobotany-Palaeophytology,1.4
Asia-Pacific Journal of Public Health,Asia-Pacific Journal of Public Health,1.399
ALCHERINGA,ALCHERINGA,1.398
International Journal of Numerical Analysis and Modeling,International Journal of Numerical Analysis and Modeling,1.398
JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION,JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION,1.398
NEUROLOGIST,NEUROLOGIST,1.398
Differential and Integral Equations,Differential and Integral Equations,1.397
JOURNAL OF COMPLEXITY,JOURNAL OF COMPLEXITY,1.397
CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,1.396
JOURNAL OF SHELLFISH RESEARCH,JOURNAL OF SHELLFISH RESEARCH,1.396
SCANDINAVIAN JOURNAL OF STATISTICS,SCANDINAVIAN JOURNAL OF STATISTICS,1.396
JOURNAL OF RADIOLOGICAL PROTECTION,JOURNAL OF RADIOLOGICAL PROTECTION,1.394
JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,1.394
JOURNAL OF TROPICAL ECOLOGY,JOURNAL OF TROPICAL ECOLOGY,1.394
International Journal of Paleopathology,International Journal of Paleopathology,1.393
RAIRO-OPERATIONS RESEARCH,RAIRO-OPERATIONS RESEARCH,1.393
DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,1.392
MICROWAVE AND OPTICAL TECHNOLOGY LETTERS,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS,1.392
PeerJ Computer Science,PeerJ Computer Science,1.392
JOURNAL OF ETHNOBIOLOGY,JOURNAL OF ETHNOBIOLOGY,1.391
CIENCIA E AGROTECNOLOGIA,CIENCIA E AGROTECNOLOGIA,1.39
FOUNDATIONS OF PHYSICS,FOUNDATIONS OF PHYSICS,1.39
Journal of the Korean Astronomical Society,Journal of the Korean Astronomical Society,1.39
ORTHOPEDICS,ORTHOPEDICS,1.39
CHEMISTRY LETTERS,CHEMISTRY LETTERS,1.389
INTERFACES AND FREE BOUNDARIES,INTERFACES AND FREE BOUNDARIES,1.389
MATERIALS TRANSACTIONS,MATERIALS TRANSACTIONS,1.389
Proceedings of the Institution of Mechanical Engineers Part M-Journal of Engineering for the Maritime Environment,Proceedings of the Institution of Mechanical Engineers Part M-Journal of Engineering for the Maritime Environment,1.389
Acta Cirurgica Brasileira,Acta Cirurgica Brasileira,1.388
Disaster Medicine and Public Health Preparedness,Disaster Medicine and Public Health Preparedness,1.385
ASTRONOMY LETTERS-A JOURNAL OF ASTRONOMY AND SPACE ASTROPHYSICS,ASTRONOMY LETTERS-A JOURNAL OF ASTRONOMY AND SPACE ASTROPHYSICS,1.384
Annals of Indian Academy of Neurology,Annals of Indian Academy of Neurology,1.383
International Journal of Exergy,International Journal of Exergy,1.383
AQUATIC MAMMALS,AQUATIC MAMMALS,1.382
COMPUTER AIDED GEOMETRIC DESIGN,COMPUTER AIDED GEOMETRIC DESIGN,1.382
INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,1.382
Journal of Mining and Metallurgy Section B-Metallurgy,Journal of Mining and Metallurgy Section B-Metallurgy,1.382
BIOCHEMICAL SYSTEMATICS AND ECOLOGY,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,1.381
ELECTROCHEMISTRY,ELECTROCHEMISTRY,1.381
INTERNATIONAL JOURNAL OF MODERN PHYSICS A,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,1.381
NUCLEAR SCIENCE AND ENGINEERING,NUCLEAR SCIENCE AND ENGINEERING,1.381
NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS,NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS,1.381
ARCHIVES OF MECHANICS,ARCHIVES OF MECHANICS,1.38
CANADIAN JOURNAL OF CIVIL ENGINEERING,CANADIAN JOURNAL OF CIVIL ENGINEERING,1.38
NUKLEARMEDIZIN-NUCLEAR MEDICINE,NUKLEARMEDIZIN-NUCLEAR MEDICINE,1.379
WETLANDS ECOLOGY AND MANAGEMENT,WETLANDS ECOLOGY AND MANAGEMENT,1.379
JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,1.377
NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,1.377
SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,1.377
Iranian Journal of Science and Technology-Transactions of Electrical Engineering,Iranian Journal of Science and Technology-Transactions of Electrical Engineering,1.376
Iranian Journal of Veterinary Research,Iranian Journal of Veterinary Research,1.376
Legal Medicine,Legal Medicine,1.376
AGRICULTURAL AND FOOD SCIENCE,AGRICULTURAL AND FOOD SCIENCE,1.375
Autex Research Journal,Autex Research Journal,1.375
Computational Methods in Applied Mathematics,Computational Methods in Applied Mathematics,1.375
Journal of Gemmology,Journal of Gemmology,1.375
MOLECULAR BIOLOGY,MOLECULAR BIOLOGY,1.374
Revista Portuguesa de Cardiologia,Revista Portuguesa de Cardiologia,1.374
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,1.373
Journal of Environmental Engineering and Landscape Management,Journal of Environmental Engineering and Landscape Management,1.373
European Journal of Taxonomy,European Journal of Taxonomy,1.372
JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME,JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME,1.372
JOURNAL OF NEAR INFRARED SPECTROSCOPY,JOURNAL OF NEAR INFRARED SPECTROSCOPY,1.372
Korean Journal of Orthodontics,Korean Journal of Orthodontics,1.372
ZEITSCHRIFT FUR RHEUMATOLOGIE,ZEITSCHRIFT FUR RHEUMATOLOGIE,1.372
European Journal of Industrial Engineering,European Journal of Industrial Engineering,1.371
IET Information Security,IET Information Security,1.371
Journal of Earth System Science,Journal of Earth System Science,1.371
JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY,JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY,1.371
African Journal of Emergency Medicine,African Journal of Emergency Medicine,1.37
Australasian Psychiatry,Australasian Psychiatry,1.369
CANADIAN JOURNAL OF EARTH SCIENCES,CANADIAN JOURNAL OF EARTH SCIENCES,1.369
EURASIAN SOIL SCIENCE,EURASIAN SOIL SCIENCE,1.369
CLINICAL NEUROPATHOLOGY,CLINICAL NEUROPATHOLOGY,1.368
Cryptography and Communications-Discrete-Structures Boolean Functions and Sequences,Cryptography and Communications-Discrete-Structures Boolean Functions and Sequences,1.367
JOURNAL OF POLYMER ENGINEERING,JOURNAL OF POLYMER ENGINEERING,1.367
HETEROATOM CHEMISTRY,HETEROATOM CHEMISTRY,1.366
INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,1.366
JOURNAL OF TIME SERIES ANALYSIS,JOURNAL OF TIME SERIES ANALYSIS,1.366
